student_id,roll_no,full_name,gender,email,phone,branch,year,semester,section,academic_id,semester_academics,cgpa,sgpa,class_rank,backlogs,internal_avg,external_avg,attendance_id,semester_attendance,attendance_percentage,classes_attended,classes_conducted,low_attendance,placement_id,aptitude_score,resume_score,communication_score,interview_readiness,employability_score,placement_probability,placed,package_lpa,portfolio_id,projects,certifications,github_repositories,github_score,risk_id,backlog_risk,attendance_risk,placement_risk,overall_risk,ai_suggestion,skill_id,python,java,sql,machine_learning,data_science,communication,coding_score
5509,CSE225509,Student_4509,Male,student4509@mail.com,9000004515.224339,AI,0.0,8.0,B,4688.655056499784,7.0,6.26,5.57,67.58298548213016,2.8348990354851935,16.560050210185125,38.75382958231332,100.0,4.0,80.36,120.68282374714637,150.5441036082576,0.0,4701.45231001585,52.74,54.83,82.41,67.41606752431909,45.08,Low,0.09210246411676204,-0.24548986162649578,4336.356666400042,1.727940227496787,2.1488716864506596,1.8803931677169754,34.29,4495.609407962988,Low,Low,High,High,Keep consistency.,4518.206105171021,64.46093753526698,74.71304460699827,63.656305478028905,56.175704927906224,57.27669377865897,82.50199658821664,61.88
5510,CSE225510,Student_4510,Male,student4510@mail.com,9000004461.837807,ECE,1.0,2.0,B,4534.937067348254,6.0,8.62,8.94,-0.6430917020514166,-0.26452755680357853,27.576693189366413,66.3488288943286,100.0,7.0,87.94,133.2008704116677,149.54687345922085,0.0,4559.590538496149,74.37,62.63,78.45,77.09724868651081,73.35,High,0.08074627061163675,14.953904794569175,4248.752596662094,3.9234221208818356,4.400868411061929,9.215627067989567,35.16,4710.649394866307,Medium,Low,Medium,Low,"Improve attendance, DSA, projects.",4564.080902549772,84.07436484431278,89.51276533866186,89.39023711833401,78.97009589445885,88.46143706397196,76.49556646415532,100.0
5511,CSE225511,Student_4512,Male,student4512@mail.com,9000004553.296041,AI,3.0,7.0,A,4319.662878212368,2.0,7.48,6.95,66.4644520077849,3.137812400725701,21.129258614566485,50.50919965828313,100.0,8.0,87.53,132.7223176464418,149.5956091541624,0.0,4679.330858696011,84.28,66.92,94.19,90.05483896589324,64.64,Medium,-0.13374048403848082,-0.7047292683978313,4447.37543723655,3.1146691434650084,4.525690374745631,6.123583049627398,34.24,4409.209013472759,Medium,High,Medium,Low,"Improve attendance, DSA, projects.",4484.192639972893,85.25598543953018,82.28594998885933,92.2028110099685,86.00160680103058,71.65564817415729,94.54950920918574,100.0
5512,CSE225513,Student_4513,Female,student4512@mail.com,9000004516.188915,AI,2.0,5.0,B,4452.7156413843395,1.0,7.92,7.48,8.643454413119137,1.9890936776062833,22.23586060406952,54.14285798676011,100.0,7.0,88.8,131.8435889229837,150.05578409630732,0.44,4589.556873054897,92.82,59.84,79.32,86.92776709972047,61.37,Medium,-0.40166800467476343,-0.2048643686526576,4636.261707398635,3.1002783618654894,2.7208357110616053,9.594971720540993,57.78,4543.614501800747,High,High,Medium,Low,Keep consistency.,4616.212603541572,82.21122582763877,81.08828498796328,81.62013509998005,67.16286422672279,79.22500504626072,81.20025457112041,100.0
5513,CSE225513,Student_4513,Male,student4514@mail.com,9000004478.178688,CSE,3.0,5.0,C,4384.045107405017,5.0,6.26,5.72,4.025637047607771,3.7867288234952556,19.21913596918644,44.937365277573264,100.0,4.0,71.96,108.260830779059,149.77972930970714,0.0,4416.938623021542,64.37,41.51,55.44,59.8975783689326,47.25,Low,0.10125973636247684,0.8059621505744102,4571.635130604959,1.775049156787743,2.1568795562201495,8.407990712481952,36.05,4661.1833059045075,High,High,High,High,"Improve attendance, DSA, projects.",4484.753819137178,65.89466769740389,59.7156553593207,56.202595802837756,63.56971266001941,50.55552146197163,56.57494749734468,100.0
5514,CSE225514,Student_4515,Male,student4514@mail.com,9000004385.021767,DS,2.0,6.0,C,4649.012444624986,7.0,6.45,4.87,95.61508101568445,2.0726752507569834,19.039850888813696,43.15405634926787,100.0,3.0,87.03,129.65816111018492,150.06382066708247,0.36,4486.705257348044,70.31,45.04,68.8,67.99370067204143,45.81,Low,0.2573695252145849,-0.5757393376457582,4398.671458905975,1.1663536170952769,3.001019316150015,4.568135246080632,36.76,4417.517471845826,High,High,High,High,"Improve attendance, DSA, projects.",4554.417751616917,60.14453554053147,53.7466662915217,68.45778485740901,59.69132221785962,52.27272915552166,68.14767252153115,100.0
5515,CSE225515,Student_4515,Male,student4515@mail.com,9000004447.789097,CSE,4.0,6.0,A,4280.374862541858,7.0,5.51,4.56,56.926693972885104,4.309950156700211,16.254246303945255,39.463042206613885,100.0,5.0,63.95,97.64906790940212,150.20920491183844,0.27,4590.33975635342,43.26,31.35,36.41,40.8381768689749,32.41,Low,-1.2540762083276382,0.4389761667628145,4343.86237046447,1.779203737545099,2.0378707534637757,7.442831207044909,31.66,4619.167329891318,Low,High,High,High,"Improve attendance, DSA, projects.",4583.441195821236,43.15099143908021,34.56813656763931,49.16135836045716,46.002141800869865,33.63743738691963,36.068119876514196,40.32
5516,CSE225516,Student_4517,Female,student4517@mail.com,9000004549.902761,AI,2.0,7.0,B,4610.493758793496,2.0,8.94,9.96,97.92400811550367,0.19071877323219008,29.138336810277565,67.61950061660214,100.0,7.0,95.74,142.16602862448613,149.83717437499342,0.0,4631.996393347194,97.15,81.42,100.0,96.35819558661777,82.45,High,1.376587345000804,6.626335872314531,4375.357120884803,4.229477312117115,4.898211386611286,12.434732344866203,61.16,4655.932725995016,Low,Low,Low,High,"Improve attendance, DSA, projects.",4325.3639746069675,98.85222447516433,102.18904081494247,98.81237156748806,87.47436897800314,100.68315195571688,95.83602238165793,100.0
5517,CSE225518,Student_4517,Male,student4518@mail.com,9000004298.011847,DS,4.0,8.0,C,4453.042181211735,7.0,6.1,6.1,69.09210384236518,1.8759489417333637,19.823270647505485,45.302646656754646,100.0,8.0,75.67,115.10434199194164,149.8914701646347,0.3,4549.4907509511095,67.37,37.71,65.0,63.05625042827227,41.53,Low,-0.25570969687153466,-0.18530324466801323,4447.418701212476,0.2600822966908559,1.6192792302034746,1.7667635942099391,8.09,4392.649023747009,High,High,High,Medium,"Improve attendance, DSA, projects.",4482.116547051532,66.04556738040648,58.40891437915625,66.21450005303764,62.45616899988851,65.45728727869589,63.822823162998695,83.65
5518,CSE225518,Student_4518,Male,student4518@mail.com,9000004621.909527,ECE,0.0,5.0,B,4466.743897535318,1.0,6.27,5.96,42.14539688652487,3.8108450239683673,17.88855824698299,41.24286524000133,100.0,6.0,88.31,131.90777350232878,149.99721766805243,0.53,4389.112478257883,61.76,36.39,64.46,59.97746955757105,36.44,Low,-0.529870735856662,0.9983405412665922,4495.8769119036815,1.1370655918149108,0.8685106502948168,5.573312653888116,20.32,4667.382188558571,High,High,High,High,"Improve attendance, DSA, projects.",4405.180466720961,62.291312029595005,53.65441533880523,66.51764688795825,50.44714647271554,46.129698765177324,64.55608619328801,43.69
5519,CSE225519,Student_4519,Male,student4519@mail.com,9000004371.203066,ECE,1.0,2.0,B,4525.677724526913,1.0,5.33,5.95,109.69497064562053,2.423917287187943,17.81732314646665,41.815770770734424,100.0,7.0,78.1,118.28691405007721,150.00552370967415,0.0,4360.573220529257,48.18,32.15,43.5,42.998434410127004,40.22,Low,-0.20146260549045145,0.15017820280292746,4506.60353762279,2.383878924158874,0.2449641309189018,4.918928959825289,31.64,4305.88528989654,Low,High,High,High,"Improve attendance, DSA, projects.",4546.226129553031,54.87082839548577,47.479545712703626,53.00704047483603,57.01235899069125,43.29301973650857,42.58084571125123,100.0
5520,CSE225520,Student_4520,Male,student4521@mail.com,9000004453.317127,CSE,2.0,5.0,C,4396.479524049461,0.0,6.02,6.43,39.01855138517885,2.8813785595540784,17.571652776439254,41.64563161863611,100.0,7.0,78.14,119.79173867797144,150.4434098119596,0.0,4530.559899201553,70.92,40.82,67.87,67.6003309080121,46.62,Medium,0.08206399893570966,0.032508750550655025,4588.128699334907,1.0913862204889264,0.8617499240302098,2.3665172081696504,40.53,4544.408818910915,Low,High,Medium,Medium,"Improve attendance, DSA, projects.",4391.6794072590765,60.54543688052901,58.2139411839121,69.64836284737632,57.376230890561054,61.1762669532927,66.93412466999013,100.0
5521,CSE225521,Student_4522,Female,student4521@mail.com,9000004398.279572,IT,2.0,7.0,A,4391.516041596292,8.0,8.67,8.56,26.508167642274586,1.2809980298551196,26.518188979882098,59.28431498778765,100.0,4.0,93.69,137.09763094761462,149.40683811687703,0.29,4592.98914676494,72.94,64.77,82.27,77.4092207831785,69.96,Medium,1.639691648688813,16.33509953266177,4583.034534019945,2.1214129363862715,4.106950761630712,10.229985797815695,57.84,4381.720348820513,High,Low,Low,Medium,"Improve attendance, DSA, projects.",4446.055673553061,93.91394768441599,99.01220810740932,90.4134106631973,94.05252088291067,89.29750068453723,81.36185044081525,100.0
5522,CSE225522,Student_4522,Female,student4523@mail.com,9000004601.263294,AI,2.0,7.0,A,4432.957494496318,5.0,6.04,5.34,115.6507650809008,3.1675486151925862,15.71278977564552,38.97432109419459,100.0,5.0,83.92,125.77765471401318,150.3647152215436,0.0,4753.1887655356195,59.65,28.18,56.03,57.2580296674937,31.75,Low,0.3983826773162407,0.31912745348395993,4517.104327456606,0.8996854727224147,1.042621111066014,-0.015147127413119188,22.13,4499.307580651008,Low,Low,High,High,"Improve attendance, DSA, projects.",4483.304538496459,45.77768221739147,52.49078206183788,52.83251569674062,27.517112431059772,37.69742524938502,56.15426922097946,0.0
5523,CSE225523,Student_4523,Male,student4523@mail.com,9000004448.657454,ECE,1.0,6.0,A,4616.023485180422,3.0,5.14,5.21,90.01190302090826,4.685610287217597,17.93044056331468,42.10127607671508,100.0,2.0,88.44,131.34847566403775,150.35863364278575,0.0,4594.03613724148,51.53,28.45,45.26,46.737644872890726,38.7,Low,-0.22092562371078175,-0.7286570669727688,4526.5332689284105,1.746443349678767,0.8593382147292596,7.135301638153538,40.25,4456.13960215132,Low,Low,High,High,"Improve attendance, DSA, projects.",4517.070115258219,50.24242692412558,53.60831424267104,46.51531167481684,39.157619549709565,40.26980372145746,45.10397557379246,100.0
5524,CSE225524,Student_4525,Female,student4525@mail.com,9000004494.265266,AI,4.0,3.0,B,4586.893375914355,3.0,5.84,6.91,0.6743808519614101,3.490317390764471,19.472788523697904,44.40225540832485,100.0,5.0,70.07,107.27364222051362,150.16867357838865,0.92,4787.024039783565,58.29,46.73,70.64,63.699437905430955,47.4,Low,0.4034042921847446,-0.3221349605998333,4463.739522806263,1.9018766388884383,1.6016925366979207,7.225801675281788,41.52,4720.36682531656,High,Low,Medium,Medium,"Improve attendance, DSA, projects.",4645.345898659718,68.5206795128722,67.60267721114919,74.16589299779855,65.77008243129619,63.13708977694336,71.81610747506032,100.0
5525,CSE225525,Student_4526,Female,student4526@mail.com,9000004604.386782,IT,3.0,4.0,A,4491.6734347880865,7.0,7.64,7.42,107.5594928682774,1.9564629135474785,21.890105109528687,52.80357691263811,100.0,6.0,84.44,126.29264324129468,150.00775105591202,0.0,4444.859774607661,67.29,54.3,71.19,69.06326595144121,58.35,Low,-0.3970943023991364,-0.16023120164548552,4520.503750411969,2.408390449095066,3.4229132631300363,6.988592817748009,33.94,4542.360207618385,Medium,Low,High,High,"Improve attendance, DSA, projects.",4356.290698280995,72.6472634504978,66.37493922446384,70.3529606559174,61.846253704083594,77.81813614117323,72.85294904401445,100.0
5526,CSE225526,Student_4526,Female,student4527@mail.com,9000004516.761915,DS,2.0,4.0,C,4370.325279019782,5.0,8.62,8.07,58.89845117232964,1.7978893585348936,25.63517641128176,60.36331445452871,100.0,2.0,85.26,128.46163818681887,150.9531412439023,0.0,4728.115060880489,97.12,72.95,92.44,92.46356803796459,73.52,Medium,1.4261669441875118,6.719498663838514,4527.146813749957,3.374862858731448,4.41249579896849,7.706237146346565,40.26,4671.336170860142,Medium,Low,Low,Medium,"Improve attendance, DSA, projects.",4351.446852784002,85.25361778288477,92.71593954549265,89.51347045099858,75.524518673459,84.94212448033552,92.3223536146453,100.0
5527,CSE225528,Student_4528,Female,student4528@mail.com,9000004248.304735,AI,3.0,2.0,B,4375.672649970755,2.0,7.35,7.32,35.280384271650405,0.9554264593357058,21.684516682635675,48.942581879780775,100.0,4.0,74.93,110.88279931718311,149.98118516642904,1.41,4575.9817975547885,59.25,50.78,77.97,66.166357570164,52.76,Low,0.4049682490916412,-0.6699784005823475,4465.148993003782,2.1057303187819105,2.673868766585545,9.563735845656897,38.9,4525.660914397038,Medium,High,High,High,Keep consistency.,4484.774986580415,77.19180757697032,75.50542367283926,76.21653603726986,59.97747920276669,72.19776634329767,77.77055709374396,100.0
5528,CSE225529,Student_4528,Female,student4529@mail.com,9000004342.547293,ECE,3.0,4.0,B,4391.098369492547,3.0,6.4,6.31,101.1413026886127,2.709212305544509,19.04563307379259,43.98989663904802,100.0,8.0,84.16,126.24902684290872,149.65666121099864,0.0,4412.676980462355,50.44,38.37,49.51,49.43999993013912,42.5,Low,0.3777706707060978,-0.3014645002235792,4635.082191089511,1.8251652513647008,2.576932555673394,9.856801527745741,37.19,4654.2844890761935,High,Low,High,High,"Improve attendance, DSA, projects.",4532.594448995748,50.09679016886224,45.93385203252496,44.49180720209521,48.818824602732704,37.1472882117868,49.74671347659127,100.0
5529,CSE225529,Student_4530,Male,student4530@mail.com,9000004449.485563,AI,2.0,2.0,C,4611.6991025664665,7.0,8.78,7.92,6.777627898023333,0.5080666488659389,23.89861520895439,58.48837157770974,100.0,6.0,96.04,144.7182731032827,150.2824587156268,0.49,4487.68600401541,68.84,68.68,82.89,75.43118029523175,68.96,Medium,0.3800161184399808,1.3432579765512702,4386.433395353279,3.2211960964373816,3.725385794405041,5.4842615856030505,57.49,4525.533596091912,Medium,High,Medium,Medium,"Improve attendance, DSA, projects.",4576.409106845081,80.34948514167083,77.12871747935199,70.10378827702725,70.33380513069372,64.89006295732115,85.62370750956387,100.0
5530,CSE225531,Student_4530,Male,student4530@mail.com,9000004525.847698,DS,1.0,3.0,B,4446.808786395852,3.0,5.64,6.23,28.478773572568993,2.9643841218332487,16.60514027036342,40.60030242093679,100.0,5.0,84.47,125.63511920879074,149.3790880152275,0.0,4369.717080865347,51.29,42.24,60.19,56.47834544390073,44.87,Low,-0.8245339438912135,-0.5950443645648263,4360.092093976651,2.114467170457366,0.4078103034751319,11.535696418703736,27.0,4352.004592096213,High,High,Medium,Medium,Keep consistency.,4524.200139325676,58.92979585581195,67.65545834216228,59.03425860986355,43.06875556328146,60.83153570736608,61.372729032064846,100.0
5531,CSE225531,Student_4531,Male,student4531@mail.com,9000004681.868835,ECE,3.0,7.0,C,4603.205839352087,7.0,8.17,7.66,27.516939655362204,1.0251319761837192,24.59650763459582,58.08117122212467,100.0,9.0,92.44,139.191945100351,148.9711165555114,0.0,4375.467531023886,79.8,52.19,75.94,74.74071065754758,65.11,High,-0.5442134143945598,-0.617303470084626,4406.4058215716595,2.1058492585153963,3.107761400694565,8.610039571426888,45.07,4334.194415461454,Medium,High,Low,Low,"Improve attendance, DSA, projects.",4562.084403654725,79.34400256601621,80.88793732012662,76.4925254027154,70.83745789323466,63.38882999090357,76.42096840393236,100.0
5532,CSE225533,Student_4532,Male,student4532@mail.com,9000004453.40341,DS,1.0,3.0,C,4447.721629606563,3.0,8.53,8.09,109.19905763917694,1.2382554067046325,24.637546444577943,58.2372064846879,100.0,3.0,80.11,121.33091378571538,149.78582920781832,0.23,4543.263100797627,84.42,68.37,89.66,85.92105155958214,66.44,Medium,-0.3476759220988178,-0.49934707799924094,4567.672215879421,3.1624673522821998,3.55727008323882,7.260651483922266,59.4,4547.663692386479,High,Low,Medium,Low,Keep consistency.,4448.818978492706,76.20855911127437,79.08746996638297,84.2759001396972,61.837251913610835,79.46142517219785,87.91248250123202,100.0
5533,CSE225534,Student_4533,Male,student4533@mail.com,9000004545.609304,CSE,4.0,2.0,B,4586.846785731633,7.0,6.84,7.33,50.40264164887258,2.637792698396182,18.985430419972808,47.28799878797428,100.0,8.0,81.82,121.82534307547601,150.5758627038548,0.0,4459.713370634079,77.12,43.51,63.65,70.14222667899662,49.56,Low,0.1810709915206825,0.04825048162796294,4474.876283622503,2.1209243632255603,1.9483441148057365,8.729606788037454,39.33,4551.330518460954,Medium,High,High,High,Keep consistency.,4223.005954818538,72.7915852026163,77.73689611881719,73.49904884275668,65.29855761914801,56.476671219345654,64.42478224951118,100.0
5534,CSE225535,Student_4535,Female,student4534@mail.com,9000004602.188494,AI,3.0,7.0,C,4603.875210926258,4.0,5.99,5.66,102.8926108466344,2.9834248012372018,18.56334766498172,43.60754297440719,100.0,3.0,78.45,117.0695916470012,150.13742505112046,0.15,4657.61875844855,37.79,31.06,45.66,41.398933326489875,38.09,Low,-0.29471476617490333,-0.12900374619754512,4698.426976483542,1.7911551702319464,1.7357725444928178,6.380288955156358,45.11,4490.223919565064,High,Low,Medium,High,"Improve attendance, DSA, projects.",4517.829686622739,49.619636711006706,51.614291960498484,50.80807659950862,42.73771998666977,46.407401874482474,45.92707814861595,100.0
5535,CSE225536,Student_4536,Female,student4535@mail.com,9000004539.001068,AI,3.0,1.0,C,4347.938158818167,1.0,9.57,8.7,89.03934663393788,0.8341454351903664,26.60902860472329,62.27617300144216,100.0,1.0,100.0,148.9886373696566,149.50828126613345,0.0,4399.170783463257,82.6,62.4,68.1,74.708583457193,72.62,Medium,0.6195339101638311,7.510496924853411,4438.889318313566,4.161459536805139,3.3338762537855016,8.20039525366558,63.67,4586.6184730835475,Medium,Low,Low,Low,"Improve attendance, DSA, projects.",4567.229350574333,84.60206005678862,82.26049771411512,88.62940096384379,70.91357360068692,78.55676046127171,69.44490743049556,100.0
5536,CSE225536,Student_4536,Male,student4536@mail.com,9000004466.464668,ECE,3.0,7.0,C,4427.336734324947,8.0,5.22,6.45,11.372011024084987,2.0249338119895297,17.055231121650642,39.8838876214453,100.0,8.0,83.67,125.35558662483153,150.44800811399926,0.0,4429.487886332463,65.78,37.95,58.81,63.39651727747522,40.74,Low,0.05709019410392713,-0.25476800136643024,4605.456694952644,1.8968279463557576,0.8623510078257159,6.59368529708087,26.04,4709.474864423333,Low,Low,High,Medium,Keep consistency.,4329.281379297331,56.787600703846834,48.981910468040944,54.90998258654239,43.42251440969178,57.10804080712885,57.01473022704279,97.74
5537,CSE225538,Student_4537,Male,student4537@mail.com,9000004470.48061,AI,0.0,5.0,C,4682.101164319825,3.0,7.45,6.89,107.87061842696752,2.4022080446146323,21.592150348110252,51.16508541570186,100.0,3.0,91.0,135.8041646109129,149.6695759428643,0.34,4523.835727917105,65.19,46.83,71.3,66.57658560482835,51.85,Medium,0.25961489382176944,0.7225313822972208,4670.754699670343,0.6083122295735712,3.546789901084323,1.056632248424843,30.84,4494.253979348666,Medium,High,High,High,Keep consistency.,4593.954248511007,69.44842300335512,76.67618212762389,72.01553570830582,63.24461238610435,69.06167303547352,72.21749931645948,100.0
5538,CSE225538,Student_4538,Female,student4539@mail.com,9000004550.46508,IT,1.0,4.0,B,4436.797376125169,3.0,8.08,8.03,113.3354333139687,1.7690072142947675,23.052776030142386,53.032863764441885,100.0,4.0,92.8,140.57587457713169,150.18158407122905,0.7,4587.222806140912,87.75,60.04,77.75,84.73839667353926,63.46,High,-1.440958898934826,0.11682034949965586,4319.817425931621,2.5323259414299693,1.685398568926745,2.863300477098011,67.18,4591.2118928342115,High,Low,Low,Low,"Improve attendance, DSA, projects.",4453.564410155228,81.35823689191528,71.12840889664079,80.29945086597876,75.24192697808017,76.81615086836432,77.75141165007021,100.0
5539,CSE225540,Student_4539,Female,student4540@mail.com,9000004545.997578,CSE,2.0,6.0,C,4832.821999653661,4.0,7.61,6.62,89.31005199509765,1.0954844964696573,23.0958618225243,52.40231968614735,100.0,1.0,86.07,130.18922828322167,151.10949235040243,0.19,4465.9850682628885,81.91,58.7,85.76,84.30533225683699,58.59,Medium,1.137251013751472,9.500457309372887,4582.957078681618,1.6015162247444217,2.8398551900202014,4.870861146876284,26.67,4640.437120961032,Medium,Low,High,Medium,"Improve attendance, DSA, projects.",4553.09152186826,78.21574339485899,78.96264046296402,79.56383620171987,68.25528687622943,75.94577120064162,83.5360130010337,100.0
5540,CSE225541,Student_4540,Male,student4540@mail.com,9000004658.493189,ECE,1.0,7.0,A,4575.27610251553,5.0,6.56,6.34,78.8102994635567,1.8979591906098527,19.390930545184947,46.2074291020284,100.0,3.0,86.78,130.08339212255706,149.9392068851647,0.0,4405.54731004997,61.02,42.21,68.76,63.865607732821054,43.54,Medium,0.796274774421901,-0.47553694365591376,4388.165354703144,1.3565901194053764,1.3942181309520962,0.7355312348363479,32.65,4277.707621572504,Low,High,Medium,High,Keep consistency.,4685.7872536015,51.33976091280426,52.739030406052976,52.326759685939884,42.32632894285298,52.41556263150685,68.71515322852494,100.0
5541,CSE225542,Student_4541,Female,student4541@mail.com,9000004584.185131,AI,1.0,2.0,B,4688.282883170783,5.0,6.45,6.61,49.697401780684885,2.0289615136706804,19.94790987927158,44.69124593519729,100.0,4.0,61.91,89.89407441601134,150.48109070279247,0.9,4460.078969415994,56.45,37.29,61.73,59.17796466954482,43.5,Low,-0.12006174117797042,0.3846013815687531,4632.641590964845,0.6262628917523029,1.0866853247485904,7.78719022277785,24.76,4416.601972362945,Medium,Low,High,High,"Improve attendance, DSA, projects.",4682.941275714487,70.11990872791034,65.58896466817306,74.0109980177533,64.2130368051779,66.79873802445701,62.03320086968995,100.0
5542,CSE225542,Student_4542,Male,student4542@mail.com,9000004382.392347,ECE,2.0,3.0,B,4351.789555088633,8.0,5.8,5.73,111.42354810103863,3.5273640919779887,18.853538276290855,41.14359992980574,100.0,8.0,90.01,135.0988921063765,150.0694684679125,0.12,4613.979534040105,55.6,36.1,48.43,49.081812506288756,38.13,Low,-0.8868206090341629,-1.1894446479977514,4525.43045136274,1.6545533007683169,1.35388409800829,4.519191647925721,32.88,4633.462347324039,Low,High,Medium,High,"Improve attendance, DSA, projects.",4416.4484543648205,47.8841161161776,51.891980372531776,41.35966225158231,31.893615356736454,53.223897550539235,48.83905175866967,95.21
5543,CSE225543,Student_4543,Male,student4544@mail.com,9000004570.904247,ECE,2.0,5.0,A,4471.819191096314,2.0,7.68,8.61,100.39772383610372,0.6705941548292165,25.155441567991897,58.49571989965258,100.0,6.0,88.4,132.55733049381197,149.48994654538387,0.36,4389.668130964834,70.31,58.39,73.37,72.17205734908504,64.16,Medium,-0.8081776262040599,-0.14776402709550787,4603.661659476875,3.546446503714244,4.8041742445179345,7.758922815747809,40.01,4717.749617462282,Medium,Low,Medium,Low,"Improve attendance, DSA, projects.",4566.234675359786,82.00742988653668,75.76584746264383,88.85246458992664,74.05298746116368,80.34424078207311,73.85087271506184,100.0
5544,CSE225544,Student_4545,Female,student4545@mail.com,9000004413.66796,AI,4.0,5.0,A,4672.869989120256,1.0,9.59,8.5,53.479338911071075,1.276405301044842,26.659495581874275,62.703146911205025,100.0,2.0,89.73,134.1928252453004,150.17433253725616,0.25,4572.152154027986,77.72,60.96,74.01,76.15111779478137,68.79,Medium,-0.25702898270642704,-1.100939965311071,4533.344919971496,3.8864241666515777,4.666731531115147,10.704814887075434,56.04,4438.728198649335,High,Low,Medium,Medium,Keep consistency.,4501.936348520263,84.33852808336907,88.21698190701119,77.96655177951617,73.35740802980365,78.7870102831851,72.664613840733,100.0
5545,CSE225546,Student_4546,Female,student4546@mail.com,9000004492.670877,CSE,3.0,8.0,C,4519.81121666318,3.0,8.99,9.26,64.61837588081251,-0.10086849423750771,28.389957032192402,65.4528762331767,100.0,2.0,90.88,136.09678177180606,150.10289887419506,0.75,4637.064293149726,99.53,78.84,100.0,99.01365137944029,79.31,Low,0.6625430024083572,7.300056555877305,4377.637948244605,4.191484407531268,4.636134841242848,9.147944539906907,65.38,4551.369599266351,Medium,Low,Low,High,Keep consistency.,4343.287752747084,95.46146298030438,98.95113868867203,88.14923665768274,80.3436553703592,98.61357979881775,100.42030703555376,100.0
5546,CSE225547,Student_4547,Male,student4546@mail.com,9000004439.203392,DS,2.0,5.0,C,4553.528800240429,8.0,8.84,9.31,60.54893384742079,0.021049805838378937,28.995302137857713,65.45542199456436,100.0,4.0,94.68,143.65682199602978,149.89197845952208,0.0,4782.577320702489,85.84,70.41,85.99,87.5621094551054,76.3,Medium,0.8024287599019909,15.482808092197015,4442.164266210502,3.0757585463610697,4.658709044082285,3.7607198053549036,64.08,4462.15668034613,Low,High,Medium,Medium,"Improve attendance, DSA, projects.",4607.7002333990295,93.87781819921668,90.94650509040898,93.92640927291428,91.78662380326783,96.44119864998096,86.08181642576457,100.0
5547,CSE225547,Student_4547,Female,student4547@mail.com,9000004568.797956,DS,4.0,6.0,B,4579.514915040889,7.0,9.89,8.56,105.3333298015688,-0.060975832276840045,28.234001856174903,64.51525327213947,100.0,0.0,89.97,134.08645799709112,149.59521962626408,0.0,4730.066288634016,99.05,76.89,91.96,98.0972441259144,78.7,Medium,0.9900925691113591,12.878483354684162,4548.310099304353,4.5146033980238665,5.572319967312797,3.6891624976606034,65.81,4651.209388710589,Low,High,Low,Medium,Keep consistency.,4406.259529327532,93.19710746068237,89.95857355140774,89.77276485736637,90.03503923264965,94.06992135870058,94.28400545037847,100.0
5548,CSE225549,Student_4548,Female,student4548@mail.com,9000004557.361813,IT,4.0,2.0,B,4671.888230677599,6.0,7.77,7.87,2.399943235771803,1.1050055855666494,21.622687795449465,51.371082375149896,100.0,4.0,88.41,131.68521279830762,150.55458864090826,0.0,4611.315000131017,64.93,49.32,58.77,62.424006299856586,53.09,Low,-0.5667346143414019,-0.036856099847552476,4836.869110890769,2.8877020018771264,4.491513720625424,12.532591990799895,42.65,4643.747785437866,High,High,High,High,"Improve attendance, DSA, projects.",4604.305383281511,58.22647225961043,50.98127129617802,54.06891235033462,51.850602431279704,45.007320199463614,55.56889472546522,100.0
5549,CSE225550,Student_4549,Female,student4549@mail.com,9000004319.324587,ECE,2.0,8.0,C,4630.545830944676,2.0,6.92,6.76,31.693838233677052,3.1000055798660533,20.710425790961775,49.24883904427662,100.0,1.0,90.99,137.55877297883856,149.85950484274005,0.0,4595.482254530993,89.84,49.64,73.88,82.81367413235958,55.66,Low,-0.12363944170756246,-0.04286617712702004,4634.9262035124575,1.479735609094154,1.4653628657181526,7.149959333275891,43.29,4448.104574339829,Medium,High,Medium,High,"Improve attendance, DSA, projects.",4641.160760515625,78.23037098060314,81.36792985378877,80.36878886179649,67.7206511859363,69.55174765951165,73.03554933612759,100.0
5550,CSE225550,Student_4550,Female,student4551@mail.com,9000004565.67203,ECE,2.0,8.0,B,4533.278702932666,4.0,6.01,6.64,66.7293112735665,1.5072697369851955,18.7499097845997,44.274828569876554,100.0,8.0,91.7,134.53094278525808,149.82051472949854,0.31,4751.166588739635,51.9,43.31,59.22,55.002958322620174,45.24,Low,-0.32190947092801453,0.40578367093989026,4384.425939996237,2.632552504975933,1.20167977772592,5.890848692305715,43.39,4653.912755051544,High,Low,Medium,Medium,"Improve attendance, DSA, projects.",4439.393486156045,59.33986159071718,56.80577864748581,59.96787668675229,60.87735283022695,55.21061534616603,58.21219351729089,100.0
5551,CSE225551,Student_4552,Female,student4551@mail.com,9000004426.685698,AI,3.0,2.0,C,4620.1892989119815,6.0,6.62,6.4,1.5738389074414487,2.5887624526768547,18.555848166591307,45.909007181207436,100.0,5.0,88.63,133.75475704844897,150.2037560504523,0.0,4558.022196295618,51.51,39.0,64.58,57.675785923966714,43.15,Low,-0.26575854626307205,0.3401735680453488,4363.488378374873,1.839637333786478,0.10321532868239813,0.7328054680467153,23.57,4347.378554957292,Medium,High,High,Medium,"Improve attendance, DSA, projects.",4706.025742242034,61.44977475041684,73.27983014039728,61.519793622476335,57.404851830386434,57.11810365080389,65.95983312612337,100.0
